TOUCH_KIND: 3
1 @ {207, 289} @ 199070.070069
1 @ {209.5, 286} @ 199070.086026
1 @ {211.5, 286} @ 199070.101912
3 @ {213.5, 284.5} @ 199070.117999
TOUCH_KIND: 3
0 @ {125, 247.5} @ 199072.183056
1 @ {148.5, 246} @ 199072.247037
1 @ {150.5, 246.5} @ 199072.263065
1 @ {183, 246.5} @ 199072.279257
1 @ {186.5, 247} @ 199072.295345
1 @ {189.5, 249} @ 199072.311331
3 @ {191.5, 251} @ 199072.327237
TOUCH_KIND: 3
0 @ {199.5, 376.5} @ 199084.531805
1 @ {228, 392} @ 199084.595723
1 @ {241, 399} @ 199084.612855
1 @ {253, 402.5} @ 199084.627542
1 @ {261.5, 404} @ 199084.643573
3 @ {280.5, 406} @ 199084.660226
TOUCH_KIND: 3
0 @ {122, 318.5} @ 199093.679876
1 @ {132, 316.5} @ 199093.711666
1 @ {157.5, 303.5} @ 199093.728272
1 @ {167.5, 294} @ 199093.743891
1 @ {172.5, 292.5} @ 199093.771123
1 @ {178, 292.5} @ 199093.775790
3 @ {180, 294} @ 199093.791492
TOUCH_KIND: 3
0 @ {132.5, 320} @ 199095.199305
1 @ {154, 301.5} @ 199095.231211
1 @ {175.5, 273.5} @ 199095.247478
1 @ {168.5, 281.5} @ 199095.263505
1 @ {176, 275.5} @ 199095.279267
1 @ {187.5, 271.5} @ 199095.295220
3 @ {189.5, 269.5} @ 199095.310951
TOUCH_KIND: 3
0 @ {130.5, 296.5} @ 199096.446894
1 @ {171, 291} @ 199096.494968
1 @ {184.5, 283} @ 199096.511211
1 @ {193, 280} @ 199096.527077
1 @ {206, 279} @ 199096.542708
3 @ {208.5, 277} @ 199096.558699
TOUCH_KIND: 3
0 @ {161.5, 406} @ 199098.846516
1 @ {184.5, 398} @ 199098.877960
1 @ {186.5, 398} @ 199098.893963
1 @ {204, 393.5} @ 199098.910275
1 @ {204, 393} @ 199098.926305
1 @ {212, 391} @ 199098.942335
1 @ {218.5, 391} @ 199098.958266
3 @ {220.5, 391} @ 199098.973701
TOUCH_KIND: 3
0 @ {127, 336.5} @ 199101.086210
1 @ {133.5, 339} @ 199101.150086
1 @ {159.5, 342} @ 199101.166116
1 @ {167.5, 340.5} @ 199101.182129
1 @ {175, 339.5} @ 199101.198180
1 @ {181, 339.5} @ 199101.214002
1 @ {189, 340} @ 199101.230004
3 @ {191, 342} @ 199101.245823
TOUCH_KIND: 3
0 @ {130, 417} @ 199103.421958
1 @ {134.5, 413} @ 199103.437809
1 @ {137, 412.5} @ 199103.453827
1 @ {138, 412.5} @ 199103.469859
1 @ {160.5, 407} @ 199103.485949
1 @ {163.5, 406.5} @ 199103.502210
1 @ {166, 405.5} @ 199103.517882
1 @ {173.5, 403} @ 199103.533878
1 @ {181.5, 402} @ 199103.549934
1 @ {192.5, 402.5} @ 199103.565842
3 @ {194.5, 404} @ 199103.581601
TOUCH_KIND: 3
0 @ {215.5, 416.5} @ 199109.670424
1 @ {238.5, 404} @ 199109.734359
1 @ {250, 395} @ 199109.750519
1 @ {259, 388.5} @ 199109.766299
1 @ {265.5, 388} @ 199109.782338
3 @ {281.5, 395} @ 199109.798252
TOUCH_KIND: 3
0 @ {176, 335} @ 199113.031690
1 @ {198.5, 326.5} @ 199113.079662
1 @ {213.5, 316.5} @ 199113.095310
1 @ {221, 313.5} @ 199113.111717
3 @ {228, 316} @ 199113.127644
TOUCH_KIND: 3
0 @ {165.5, 195.5} @ 199114.552445
1 @ {185, 188.5} @ 199114.568449
1 @ {210, 176} @ 199114.584532
1 @ {213.5, 174.5} @ 199114.600731
1 @ {218.5, 175.5} @ 199114.632308
3 @ {220.5, 177.5} @ 199114.648178
TOUCH_KIND: 3
0 @ {153, 443} @ 199118.505436
1 @ {156.5, 439.5} @ 199118.521391
1 @ {157, 439.5} @ 199118.537358
1 @ {157, 444.5} @ 199118.553171
1 @ {149, 453} @ 199118.569125
1 @ {194.5, 440.5} @ 199118.585234
1 @ {204.5, 436} @ 199118.601163
1 @ {208.5, 435} @ 199118.617374
1 @ {212, 435} @ 199118.633856
1 @ {218, 440} @ 199118.649161
3 @ {234.5, 450.5} @ 199118.665121
TOUCH_KIND: 3
0 @ {191, 426} @ 199145.395166
1 @ {207, 419} @ 199145.411336
1 @ {211, 417.5} @ 199145.427404
1 @ {212, 417.5} @ 199145.443389
1 @ {192, 433} @ 199145.459258
1 @ {186.5, 436.5} @ 199145.475202
3 @ {184.5, 438.5} @ 199145.491511
TOUCH_KIND: 3
0 @ {162.5, 331.5} @ 199149.649293
1 @ {188, 326} @ 199149.680976
1 @ {191, 325.5} @ 199149.697065
1 @ {208.5, 322.5} @ 199149.713162
1 @ {215, 320.5} @ 199149.728832
1 @ {217, 320} @ 199149.745194
1 @ {224, 320} @ 199149.761317
3 @ {226, 321.5} @ 199149.776982
TOUCH_KIND: 3
0 @ {149.5, 246} @ 199151.792769
1 @ {153.5, 243.5} @ 199151.808219
1 @ {154, 243.5} @ 199151.824062
1 @ {167, 258.5} @ 199151.840282
1 @ {168, 268.5} @ 199151.856200
1 @ {176, 276.5} @ 199151.872044
1 @ {183, 281} @ 199151.887986
1 @ {187, 283.5} @ 199151.904050
1 @ {193, 288.5} @ 199151.920010
3 @ {207.5, 298.5} @ 199151.935922
TOUCH_KIND: 3
0 @ {141.5, 428} @ 199155.518790
1 @ {154, 433} @ 199155.534660
1 @ {151, 434} @ 199155.550856
1 @ {172.5, 443} @ 199155.566862
1 @ {179.5, 447} @ 199155.582762
1 @ {186, 449} @ 199155.598705
1 @ {191.5, 451.5} @ 199155.614658
3 @ {201, 458.5} @ 199155.630469
TOUCH_KIND: 3
0 @ {127, 274.5} @ 199158.365412
1 @ {156, 281} @ 199158.381475
1 @ {160, 283} @ 199158.397738
1 @ {178, 292} @ 199158.413509
1 @ {187.5, 296} @ 199158.429739
1 @ {194, 299.5} @ 199158.445809
1 @ {208, 308} @ 199158.461351
3 @ {225.5, 320.5} @ 199158.477408
TOUCH_KIND: 3
0 @ {141, 267.5} @ 199160.477604
1 @ {148.5, 276.5} @ 199160.493611
1 @ {148.5, 281} @ 199160.509836
1 @ {163.5, 301} @ 199160.525925
1 @ {163.5, 302.5} @ 199160.541601
1 @ {176, 310} @ 199160.557977
1 @ {190, 315.5} @ 199160.573500
3 @ {192, 317.5} @ 199160.589250
TOUCH_KIND: 3
0 @ {22.5, 336.5} @ 199176.431175
1 @ {33.5, 340} @ 199176.446413
1 @ {35, 341} @ 199176.462880
1 @ {53, 354} @ 199176.478891
1 @ {85, 364.5} @ 199176.494726
1 @ {96, 367} @ 199176.510938
1 @ {107, 371.5} @ 199176.526905
3 @ {109, 373.5} @ 199176.542644
TOUCH_KIND: 3
0 @ {133, 277.5} @ 199179.582727
1 @ {128, 290} @ 199179.646660
1 @ {209.5, 275.5} @ 199179.662302
1 @ {227.5, 271.5} @ 199179.678617
1 @ {236.5, 269.5} @ 199179.694691
1 @ {243.5, 269.5} @ 199179.710520
3 @ {245.5, 269} @ 199179.726788
TOUCH_KIND: 3
0 @ {142.5, 340.5} @ 199187.290839
1 @ {158, 354} @ 199187.354843
1 @ {177, 364.5} @ 199187.371074
1 @ {177.5, 368.5} @ 199187.386920
1 @ {184, 373} @ 199187.402808
1 @ {190.5, 379.5} @ 199187.418719
3 @ {192.5, 381.5} @ 199187.434476
TOUCH_KIND: 3
0 @ {130.5, 310} @ 199189.755614
1 @ {155.5, 318.5} @ 199189.803546
1 @ {180, 320.5} @ 199189.819612
1 @ {184, 322} @ 199189.835528
1 @ {190, 324.5} @ 199189.851669
1 @ {197.5, 331.5} @ 199189.867487
3 @ {199.5, 333.5} @ 199189.883254
TOUCH_KIND: 3
0 @ {166.5, 193.5} @ 199191.868386
1 @ {190.5, 206.5} @ 199191.884374
1 @ {193.5, 211.5} @ 199191.900277
1 @ {212, 223} @ 199191.916421
1 @ {217.5, 228.5} @ 199191.932252
1 @ {222, 234} @ 199191.948553
1 @ {231, 242.5} @ 199191.964246
3 @ {233, 244.5} @ 199191.979870
TOUCH_KIND: 3
0 @ {164.5, 162.5} @ 199193.723349
1 @ {191, 182} @ 199193.772933
1 @ {219, 201.5} @ 199193.788454
1 @ {227, 206} @ 199193.804108
1 @ {231, 208.5} @ 199193.819263
1 @ {235.5, 212.5} @ 199193.835304
3 @ {237.5, 214.5} @ 199193.851058
TOUCH_KIND: 3
0 @ {130, 243.5} @ 199195.787434
1 @ {176.5, 255} @ 199195.851557
1 @ {189, 258.5} @ 199195.867704
1 @ {193, 260.5} @ 199195.883594
1 @ {204.5, 264} @ 199195.899347
3 @ {216, 269.5} @ 199195.915227
TOUCH_KIND: 3
0 @ {184, 284} @ 199198.411538
1 @ {198, 274.5} @ 199198.459186
3 @ {222.5, 255} @ 199198.475662
TOUCH_KIND: 3
0 @ {106.5, 214} @ 199201.125535
1 @ {134, 211} @ 199201.157664
1 @ {173, 205} @ 199201.173699
1 @ {175, 203} @ 199201.189606
1 @ {179, 202.5} @ 199201.205597
1 @ {183, 202} @ 199201.221533
1 @ {188, 202} @ 199201.237425
3 @ {190, 202} @ 199201.253290
TOUCH_KIND: 3
0 @ {94.5, 215} @ 199202.485869
1 @ {102, 214.5} @ 199202.517737
1 @ {107.5, 222.5} @ 199202.533756
1 @ {160.5, 210.5} @ 199202.549847
1 @ {165, 197} @ 199202.565786
1 @ {166, 190.5} @ 199202.581794
1 @ {168, 189} @ 199202.597836
1 @ {173, 189} @ 199202.613750
3 @ {183.5, 196.5} @ 199202.629704
TOUCH_KIND: 3
0 @ {107.5, 334.5} @ 199205.239446
1 @ {168, 354} @ 199205.287195
1 @ {168.5, 359} @ 199205.303138
1 @ {173, 361.5} @ 199205.319228
1 @ {175, 363.5} @ 199205.335099
1 @ {177, 366} @ 199205.350995
1 @ {178, 370} @ 199205.367132
3 @ {180, 372} @ 199205.382825
TOUCH_KIND: 3
0 @ {156, 447} @ 199217.657552
1 @ {194.5, 438} @ 199217.689553
1 @ {196.5, 437.5} @ 199217.721378
1 @ {198.5, 437.5} @ 199217.737670
1 @ {202.5, 438.5} @ 199217.753301
3 @ {216.5, 449} @ 199217.769243
TOUCH_KIND: 3
0 @ {156.5, 343} @ 199222.841192
1 @ {182, 353.5} @ 199222.905143
1 @ {194, 353} @ 199222.920814
1 @ {197, 352.5} @ 199222.936801
1 @ {197.5, 352.5} @ 199222.952834
1 @ {201, 352.5} @ 199222.968796
3 @ {209.5, 357.5} @ 199222.984712
TOUCH_KIND: 3
0 @ {123.5, 200.5} @ 199224.984774
1 @ {136, 194} @ 199225.000748
1 @ {149.5, 185.5} @ 199225.016875
1 @ {150.5, 183} @ 199225.033610
1 @ {168.5, 173.5} @ 199225.048884
1 @ {173.5, 172} @ 199225.065030
1 @ {176.5, 172} @ 199225.080874
1 @ {187.5, 172.5} @ 199225.096670
3 @ {189.5, 174.5} @ 199225.112518
TOUCH_KIND: 3
0 @ {122, 330} @ 199227.544465
1 @ {132, 333.5} @ 199227.592150
1 @ {159, 344.5} @ 199227.608545
1 @ {168, 345} @ 199227.624773
1 @ {170.5, 346} @ 199227.640131
1 @ {173, 347} @ 199227.656182
1 @ {179, 350.5} @ 199227.672315
3 @ {189, 355} @ 199227.688040
TOUCH_KIND: 3
0 @ {135, 427} @ 199230.999141
1 @ {158, 429} @ 199231.031055
1 @ {168, 429} @ 199231.047422
1 @ {177, 428.5} @ 199231.063095
1 @ {182, 428} @ 199231.079007
1 @ {185.5, 428} @ 199231.095004
3 @ {193.5, 430} @ 199231.111172
TOUCH_KIND: 3
0 @ {96, 241} @ 199234.022241
1 @ {100.5, 241} @ 199234.038165
1 @ {103, 241} @ 199234.054107
1 @ {103.5, 243.5} @ 199234.070242
1 @ {124.5, 241} @ 199234.086237
1 @ {130.5, 240.5} @ 199234.102149
1 @ {135.5, 238.5} @ 199234.118115
1 @ {140, 238} @ 199234.134185
1 @ {148.5, 238} @ 199234.150131
3 @ {161.5, 241} @ 199234.165998
TOUCH_KIND: 3
0 @ {220.5, 111} @ 199236.453597
1 @ {225, 111} @ 199236.469461
1 @ {228.5, 111} @ 199236.485639
1 @ {233.5, 113.5} @ 199236.501499
1 @ {249.5, 129.5} @ 199236.517531
1 @ {251, 133} @ 199236.533608
1 @ {268, 149} @ 199236.549671
1 @ {267, 149.5} @ 199236.565588
1 @ {273, 154.5} @ 199236.581630
1 @ {279.5, 159.5} @ 199236.597452
3 @ {281.5, 162} @ 199236.613197
TOUCH_KIND: 3
0 @ {177, 155.5} @ 199238.229148
1 @ {192.5, 169.5} @ 199238.261099
1 @ {195.5, 176.5} @ 199238.277309
1 @ {195, 182.5} @ 199238.293160
1 @ {197.5, 196} @ 199238.309774
1 @ {204, 203.5} @ 199238.325285
1 @ {209.5, 207.5} @ 199238.341002
3 @ {220.5, 218.5} @ 199238.356965
TOUCH_KIND: 3
0 @ {159.5, 188.5} @ 199239.684436
1 @ {184.5, 195.5} @ 199239.700489
1 @ {189, 196.5} @ 199239.716416
1 @ {189.5, 197} @ 199239.732560
1 @ {208, 201.5} @ 199239.748604
1 @ {215.5, 205} @ 199239.764736
1 @ {223, 212.5} @ 199239.780581
3 @ {225, 214.5} @ 199239.796375
TOUCH_KIND: 3
0 @ {158.5, 189.5} @ 199240.965025
1 @ {161.5, 186} @ 199240.980903
1 @ {187, 187.5} @ 199240.997053
1 @ {192, 188} @ 199241.013025
1 @ {202, 194} @ 199241.045119
1 @ {207, 199} @ 199241.061281
1 @ {207, 203} @ 199241.077197
3 @ {207, 205} @ 199241.093060
TOUCH_KIND: 3
0 @ {143.5, 172.5} @ 199242.212661
1 @ {156, 182.5} @ 199242.276586
1 @ {166.5, 184.5} @ 199242.292645
1 @ {175, 185} @ 199242.308933
1 @ {177.5, 186.5} @ 199242.324533
1 @ {178, 190} @ 199242.340498
3 @ {179.5, 192} @ 199242.356286
TOUCH_KIND: 3
0 @ {176.5, 337} @ 199244.867347
1 @ {197.5, 344} @ 199244.915119
1 @ {209, 344} @ 199244.931217
1 @ {215.5, 344} @ 199244.947148
1 @ {219.5, 344} @ 199244.963120
1 @ {224, 344.5} @ 199244.979147
3 @ {230.5, 348} @ 199244.995004
TOUCH_KIND: 3
0 @ {172.5, 182} @ 199246.386603
1 @ {182, 172.5} @ 199246.450368
1 @ {192.5, 171} @ 199246.466447
3 @ {194.5, 169} @ 199246.482288
TOUCH_KIND: 3
0 @ {164.5, 325.5} @ 199249.553419
1 @ {188.5, 328.5} @ 199249.569426
1 @ {190.5, 328.5} @ 199249.585491
1 @ {203, 330.5} @ 199249.601561
1 @ {202.5, 333} @ 199249.617432
1 @ {207.5, 335} @ 199249.634628
1 @ {210, 337.5} @ 199249.649307
3 @ {214, 343} @ 199249.665218
TOUCH_KIND: 3
0 @ {180, 258} @ 199252.288299
1 @ {186, 255.5} @ 199252.304134
1 @ {188, 255.5} @ 199252.320203
1 @ {200.5, 261.5} @ 199252.336190
1 @ {232, 271.5} @ 199252.352321
1 @ {230.5, 271.5} @ 199252.368286
1 @ {230, 272} @ 199252.400081
1 @ {230, 274.5} @ 199252.416108
1 @ {233.5, 280.5} @ 199252.432007
3 @ {235.5, 282.5} @ 199252.447811
TOUCH_KIND: 3
0 @ {163.5, 288.5} @ 199254.399380
1 @ {172.5, 286.5} @ 199254.415299
1 @ {188.5, 285} @ 199254.431401
1 @ {190.5, 285} @ 199254.447333
1 @ {203.5, 285} @ 199254.463245
1 @ {210.5, 285} @ 199254.479318
1 @ {216, 285} @ 199254.495181
3 @ {218, 286} @ 199254.511297
TOUCH_KIND: 3
0 @ {171, 164.5} @ 199255.886842
1 @ {189, 178.5} @ 199255.918860
1 @ {197, 186.5} @ 199255.934803
1 @ {209.5, 187} @ 199255.950721
1 @ {215, 188.5} @ 199255.966726
1 @ {224, 194} @ 199255.982623
3 @ {226, 196} @ 199255.998425
TOUCH_KIND: 3
0 @ {172, 179} @ 199258.110318
1 @ {207, 175} @ 199258.158458
1 @ {207, 174} @ 199258.174519
1 @ {210.5, 170.5} @ 199258.190304
1 @ {215, 170.5} @ 199258.206211
3 @ {217, 171} @ 199258.222094
TOUCH_KIND: 3
0 @ {141.5, 196} @ 199259.453909
1 @ {153, 196} @ 199259.469949
1 @ {175, 196} @ 199259.485856
1 @ {189, 196} @ 199259.501897
1 @ {194, 196} @ 199259.517990
1 @ {201.5, 196} @ 199259.533748
3 @ {217.5, 198} @ 199259.549671
TOUCH_KIND: 3
0 @ {149, 283} @ 199261.325632
1 @ {156, 282.5} @ 199261.341204
1 @ {157.5, 284} @ 199261.357958
1 @ {156.5, 293.5} @ 199261.373427
1 @ {140.5, 309} @ 199261.389478
1 @ {180.5, 303.5} @ 199261.405578
1 @ {184.5, 298.5} @ 199261.421458
1 @ {184, 298.5} @ 199261.437292
1 @ {184, 304} @ 199261.453430
1 @ {187.5, 316.5} @ 199261.469401
3 @ {209.5, 330} @ 199261.485400
TOUCH_KIND: 3
0 @ {117.5, 245.5} @ 199262.813350
1 @ {116, 254} @ 199262.845094
1 @ {146, 252} @ 199262.861111
1 @ {158.5, 249} @ 199262.877079
1 @ {165.5, 249} @ 199262.893054
1 @ {184, 266} @ 199262.908614
3 @ {186, 268} @ 199262.925087
TOUCH_KIND: 3
0 @ {121, 273.5} @ 199264.748732
1 @ {127.5, 273.5} @ 199264.764558
1 @ {129, 273.5} @ 199264.780512
1 @ {129, 279} @ 199264.796615
1 @ {110.5, 296} @ 199264.812452
1 @ {150.5, 315.5} @ 199264.828490
1 @ {157, 323.5} @ 199264.844549
1 @ {159, 331} @ 199264.860440
1 @ {163, 342.5} @ 199264.876593
1 @ {182, 362.5} @ 199264.892702
3 @ {184, 364.5} @ 199264.908509
TOUCH_KIND: 3
0 @ {144, 112} @ 199272.493844
1 @ {149.5, 110} @ 199272.509951
1 @ {150.5, 110} @ 199272.525909
1 @ {150.5, 117} @ 199272.541952
1 @ {177, 150.5} @ 199272.558284
1 @ {190.5, 162.5} @ 199272.573707
1 @ {196, 169.5} @ 199272.589241
1 @ {206, 178.5} @ 199272.605612
3 @ {208.5, 180.5} @ 199272.621250
TOUCH_KIND: 3
0 @ {104.5, 310.5} @ 199274.573617
1 @ {107.5, 319} @ 199274.621225
1 @ {140.5, 333.5} @ 199274.637093
1 @ {151, 337} @ 199274.653118
1 @ {155, 340} @ 199274.669274
1 @ {159, 344.5} @ 199274.684993
3 @ {169, 353} @ 199274.700918
TOUCH_KIND: 3
0 @ {122.5, 392} @ 199277.084853
1 @ {126, 392.5} @ 199277.100729
1 @ {128, 392.5} @ 199277.116768
1 @ {128, 398} @ 199277.132724
1 @ {170, 406.5} @ 199277.148889
1 @ {176.5, 409.5} @ 199277.164848
1 @ {178.5, 412} @ 199277.180827
1 @ {180.5, 416} @ 199277.196729
1 @ {185.5, 421.5} @ 199277.212711
3 @ {187.5, 423.5} @ 199277.228434
TOUCH_KIND: 3
0 @ {121, 173.5} @ 199278.636695
1 @ {130, 176} @ 199278.668734
1 @ {172.5, 173} @ 199278.684880
1 @ {180, 168} @ 199278.700800
1 @ {184.5, 166.5} @ 199278.716806
1 @ {189.5, 166.5} @ 199278.732637
1 @ {200.5, 174} @ 199278.748555
3 @ {202.5, 176} @ 199278.770165
TOUCH_KIND: 3
0 @ {126.5, 194.5} @ 199283.706360
1 @ {132, 191} @ 199283.722231
1 @ {135, 191} @ 199283.738285
1 @ {138, 191} @ 199283.754555
1 @ {153.5, 186} @ 199283.772694
1 @ {179.5, 173} @ 199283.787393
1 @ {186, 173} @ 199283.803657
3 @ {193.5, 183.5} @ 199283.818049
TOUCH_KIND: 3
0 @ {159, 239.5} @ 199285.737746
1 @ {175, 244.5} @ 199285.785538
1 @ {200, 246.5} @ 199285.801816
1 @ {201, 246.5} @ 199285.833684
1 @ {203, 246.5} @ 199285.849650
1 @ {207, 247.5} @ 199285.865503
3 @ {209, 249.5} @ 199285.881301
TOUCH_KIND: 3
0 @ {145, 194} @ 199489.352042
1 @ {157, 199.5} @ 199489.367172
1 @ {158.5, 202} @ 199489.383478
1 @ {162.5, 206.5} @ 199489.399555
1 @ {179, 214} @ 199489.415505
1 @ {186, 220} @ 199489.431349
3 @ {188, 222} @ 199489.447199
TOUCH_KIND: 3
0 @ {126, 212} @ 199490.998985
1 @ {135.5, 217} @ 199491.014906
1 @ {148.5, 223.5} @ 199491.031034
1 @ {168, 235} @ 199491.047534
1 @ {177, 240.5} @ 199491.063209
1 @ {180.5, 243.5} @ 199491.079126
1 @ {185.5, 249} @ 199491.094828
3 @ {187.5, 251} @ 199491.110650
TOUCH_KIND: 3
0 @ {126.5, 193} @ 199494.507653
1 @ {148.5, 198} @ 199494.523667
1 @ {152.5, 198.5} @ 199494.539765
1 @ {172, 202} @ 199494.555740
1 @ {181.5, 203.5} @ 199494.571910
1 @ {182, 204} @ 199494.587699
3 @ {183.5, 206} @ 199494.603302
TOUCH_KIND: 3
0 @ {137.5, 217.5} @ 199495.915611
1 @ {155, 235} @ 199495.947473
1 @ {156, 238.5} @ 199495.963629
1 @ {156, 240} @ 199495.979686
1 @ {156, 243} @ 199495.995560
1 @ {123, 234} @ 199496.011727
1 @ {108.5, 235.5} @ 199496.027528
3 @ {106.5, 237} @ 199496.043406
TOUCH_KIND: 3
0 @ {123, 233} @ 199497.515186
1 @ {128, 233.5} @ 199497.531037
1 @ {155.5, 238} @ 199497.547178
1 @ {158, 238} @ 199497.563036
1 @ {158, 239.5} @ 199497.579066
1 @ {169.5, 245.5} @ 199497.595535
1 @ {176, 252} @ 199497.611184
1 @ {179, 260.5} @ 199497.627106
3 @ {181, 262.5} @ 199497.643064
TOUCH_KIND: 3
0 @ {129, 162.5} @ 199503.018648
1 @ {147.5, 157} @ 199503.034508
1 @ {153, 153} @ 199503.050576
1 @ {175.5, 139} @ 199503.066670
1 @ {183, 134.5} @ 199503.082504
1 @ {187, 134} @ 199503.098423
3 @ {194.5, 141} @ 199503.114360
TOUCH_KIND: 3
0 @ {171.5, 93.5} @ 199504.490641
1 @ {194.5, 115.5} @ 199504.522487
1 @ {197.5, 121} @ 199504.538521
1 @ {200, 127} @ 199504.554779
1 @ {211.5, 139} @ 199504.570471
1 @ {222, 148.5} @ 199504.586401
3 @ {224, 150.5} @ 199504.602372
TOUCH_KIND: 3
0 @ {162, 204.5} @ 199506.058413
1 @ {141, 197.5} @ 199506.106353
1 @ {132.5, 193} @ 199506.122289
1 @ {132, 191.5} @ 199506.138192
3 @ {130, 189.5} @ 199506.153983
TOUCH_KIND: 3
0 @ {161, 298} @ 199513.856036
1 @ {175, 303} @ 199513.919732
3 @ {193.5, 302.5} @ 199513.936378
TOUCH_KIND: 3
0 @ {166.5, 324.5} @ 199517.039198
1 @ {177.5, 343.5} @ 199517.118915
1 @ {190.5, 348.5} @ 199517.134899
3 @ {192.5, 350.5} @ 199517.150735
TOUCH_KIND: 3
0 @ {151, 196.5} @ 199518.622623
1 @ {147, 197.5} @ 199518.654883
1 @ {166.5, 207} @ 199518.670642
1 @ {198.5, 214.5} @ 199518.686247
1 @ {204, 219} @ 199518.702462
3 @ {206, 221} @ 199518.718186
TOUCH_KIND: 3
0 @ {165, 239} @ 199590.103591
1 @ {172, 250} @ 199590.150944
1 @ {193, 268} @ 199590.167044
3 @ {195, 270} @ 199590.182667
TOUCH_KIND: 3
0 @ {162, 315.5} @ 199592.998280
1 @ {173, 332.5} @ 199593.046199
1 @ {180, 338.5} @ 199593.062141
1 @ {186.5, 341.5} @ 199593.078114
1 @ {200, 347.5} @ 199593.094087
3 @ {202, 349.5} @ 199593.110167
TOUCH_KIND: 3
0 @ {177, 191} @ 199594.709771
1 @ {185.5, 188} @ 199594.725977
1 @ {209, 180.5} @ 199594.742081
1 @ {218.5, 179.5} @ 199594.773512
1 @ {222.5, 179.5} @ 199594.789479
3 @ {224.5, 180.5} @ 199594.805312
TOUCH_KIND: 3
0 @ {189, 323} @ 199597.349375
1 @ {195, 319} @ 199597.365238
1 @ {196.5, 319} @ 199597.381159
1 @ {215.5, 312} @ 199597.397364
1 @ {224.5, 308.5} @ 199597.413197
1 @ {232, 308.5} @ 199597.429083
3 @ {249, 312.5} @ 199597.445058
TOUCH_KIND: 3
0 @ {192.5, 341.5} @ 199601.492020
1 @ {212.5, 344} @ 199601.508219
1 @ {217.5, 344.5} @ 199601.524092
1 @ {238.5, 346} @ 199601.540105
1 @ {237.5, 350.5} @ 199601.555983
1 @ {243, 355.5} @ 199601.571983
3 @ {254.5, 366.5} @ 199601.587827
TOUCH_KIND: 3
0 @ {180, 114.5} @ 199603.251604
1 @ {195.5, 137.5} @ 199603.283731
1 @ {199.5, 148.5} @ 199603.299626
1 @ {212, 158.5} @ 199603.315469
1 @ {217, 160} @ 199603.331476
1 @ {219.5, 161} @ 199603.347410
3 @ {221.5, 162.5} @ 199603.363171
TOUCH_KIND: 3
0 @ {158, 158.5} @ 199604.595276
1 @ {168, 164.5} @ 199604.627213
1 @ {203, 186.5} @ 199604.643510

1 @ {201.5, 189} @ 199604.659623
1 @ {209, 192} @ 199604.675175
1 @ {213.5, 195} @ 199604.691298
3 @ {215.5, 197} @ 199604.707185
TOUCH_KIND: 3
0 @ {141.5, 214} @ 199605.923137
1 @ {155, 216.5} @ 199605.971001
1 @ {195, 211.5} @ 199605.987305
1 @ {196, 211.5} @ 199606.003386
1 @ {202.5, 211.5} @ 199606.019240
1 @ {213.5, 219} @ 199606.035029
3 @ {215.5, 221} @ 199606.050803
TOUCH_KIND: 3
0 @ {129, 362.5} @ 199608.898717
1 @ {166.5, 371} @ 199608.962625
1 @ {180, 369.5} @ 199608.978434
1 @ {185.5, 368.5} @ 199608.994809
1 @ {188.5, 368} @ 199609.010681
1 @ {194, 368} @ 199609.026811
3 @ {205.5, 367.5} @ 199609.042713
TOUCH_KIND: 3
0 @ {171.5, 269.5} @ 199611.682547
1 @ {205, 272.5} @ 199611.730612
1 @ {212, 271} @ 199611.746786
1 @ {221.5, 268.5} @ 199611.762497
1 @ {227, 268} @ 199611.778479
3 @ {229, 266} @ 199611.794375
TOUCH_KIND: 3
0 @ {166.5, 179.5} @ 199613.666610
1 @ {185, 184.5} @ 199613.682517
1 @ {192, 187.5} @ 199613.698508
1 @ {192.5, 190} @ 199613.714565
1 @ {212.5, 200.5} @ 199613.730836
1 @ {217, 204} @ 199613.746539
1 @ {225.5, 204} @ 199613.772755
3 @ {227.5, 205.5} @ 199613.777829
TOUCH_KIND: 3
0 @ {154.5, 222} @ 199615.634842
1 @ {169.5, 226.5} @ 199615.666964
1 @ {203, 234} @ 199615.682909
1 @ {202, 236} @ 199615.698800
1 @ {207, 236} @ 199615.714820
1 @ {212, 236} @ 199615.730721
3 @ {220, 239.5} @ 199615.746536
TOUCH_KIND: 3
0 @ {167.5, 326.5} @ 199618.162452
1 @ {178.5, 327} @ 199618.210155
1 @ {200, 326} @ 199618.226964
3 @ {202, 324} @ 199618.242901
TOUCH_KIND: 3
0 @ {161, 230} @ 199620.241832
1 @ {185.5, 235} @ 199620.275605
1 @ {207.5, 235.5} @ 199620.289879
1 @ {212, 235.5} @ 199620.305673
1 @ {217, 235.5} @ 199620.321790
1 @ {222.5, 236.5} @ 199620.337663
3 @ {229.5, 245.5} @ 199620.353456
TOUCH_KIND: 3
0 @ {171.5, 176} @ 199621.825565
1 @ {170.5, 179} @ 199621.873163
1 @ {203.5, 198} @ 199621.889404
1 @ {204, 198} @ 199621.905320
1 @ {208.5, 198} @ 199621.921331
1 @ {212.5, 198} @ 199621.937232
3 @ {214.5, 198.5} @ 199621.952969
TOUCH_KIND: 3
0 @ {163, 372.5} @ 199625.217300
1 @ {171, 371.5} @ 199625.233042
1 @ {185, 367} @ 199625.249043
1 @ {192.5, 363} @ 199625.265032
